Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde
02.12.2021;2021;5029 Skaun;åsbøgda;Hjort;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1226845;253851,7697;7027045,53;FV6628 S1D1 m2662;F;V;6628;1;1;False;Nei;K;MED;2662.111;72661;0.75476603;0.75476603@72661;POINT Z (253851.321 7027045.995 279.762);5973;5029;0.646;1024046676;97;85310950;60;3485.973
02.12.2021;2021;5007 Namsos;Spjutnes;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226988;330917,4138;7163036,844;FV769 S3D1 m3637;F;V;769;3;1;False;Nei;K;MED;3636.866;578673;0.95250057;0.95250057@578673;POINT Z (330917.385 7163037.126 22.504);5973;5007;0.284;1024045953;883;264308751;80;14630.93
02.12.2021;2021;5055 Heim;Vinjeflato;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1227120;199766,9075;7023153,587;EV39 S8D1 m9094;E;V;39;8;1;False;Nei;K;MED;9093.796;72817;0.8208969;0.8208969@72817;POINT Z (199766.807 7023153.285 52.947);5973;5055;0.318;1022805706;2450;1016390669;80;21968.428
02.12.2021;2021;5060 Nærøysund;Rokka;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226827;349782,1391;7202667,075;FV770 S3D1 m2798;F;V;770;3;1;False;Nei;K;MED;2797.818;578680;0.008591;0.008591@578680;POINT Z (349784.535 7202663.171 35.91);5973;5060;4.581;1024045639;770;86975024;80;24848.722
02.12.2021;2021;5054 Indre Fosen;Bradden;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1226789;248470,2851;7053351,093;FV6390 S1D1 m732;F;V;6390;1;1;False;Nei;K;MED;731.686;72461;0.1409847;0.1409847@72461;POINT Z (248468.929 7053350.578 137.43);5973;5054;1.451;1024046885;800;177609301;80;3662.253
02.12.2021;2021;5059 Orkland;Ålid-tunnellen;Hjort;Hann;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;100000285489;1226783;226938,7535;7042526,963;FV714 S3D1 m2911;F;V;714;3;1;False;Nei;K;MED;2911.051;2779246;0.65783624;0.65783624@2779246;POINT Z (226936.282 7042521.322 74.469);5973;5059;6.159;1024045884;1600;839824453;80;2750.33
02.12.2021;2021;5006 Steinkjer;lerkehaug;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226813;328772,956;7100179,954;FV759 S4D1 m4844;F;V;759;4;1;False;Nei;K;MED;4843.711;578659;0.4064462;0.4064462@578659;POINT Z (328773.969 7100179.505 54.341);5973;5006;1.108;1024045968;1480;1015750940;80;2029.194
02.12.2021;2021;5035 Stjørdal;Fv 6810 Velvangvegen, - Skjærvold/Velvang.;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1227053;290695,3732;7045818,32;FV6810 S1D10 m1883;F;V;6810;1;10;True;Nei;K;MED;1882.819;578267;0.68217156;0.68217156@578267;POINT Z (290698.713 7045823.575 4.863);5973;5035;6.227;1024047162;260;86973180;50;2760.416
02.12.2021;2021;5035 Stjørdal;Fv 6974 øst for Bjørkbakken.;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1227054;303528,4469;7045516,318;FV6794 S1D1 m2610;F;V;6794;1;1;False;Nei;K;MED;2609.846;578258;0.38157344;0.38157344@578258;POINT Z (303543.366 7045492.285 77.597);5973;5035;28.288;1024047163;760;177092751;60;6829.105
02.12.2021;2021;5057 Ørland;Botngård ;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ukjent utfall;;1233528;244078,4723;7080755,382;FV6360 S1D1 m136;F;V;6360;1;1;False;Nei;K;MED;135.907;72442;0.03110258;0.03110258@72442;POINT Z (244069.342 7080754.931 6.814);5973;5057;9.141;1024047150;1500;177610113;50;275.462
01.12.2021;2021;5037 Levanger;Halsan;Rådyr;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet på stedet;;1227966;317077,0974;7072460,48;FV6874 S1D1 m2556;F;V;6874;1;1;False;Nei;K;MED;2556.431;578321;0.26952424;0.26952424@578321;POINT Z (317076.601 7072462.376 18.45);5973;5037;1.959;1024045654;1160;86974649;80;4739.186
01.12.2021;2021;5037 Levanger;Grøbbåsen;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226806;303748,7352;7058515,821;EV6 S82D1 m9659;E;V;6;82;1;False;Nei;K;MED;9659.47;578595;0.74790047;0.74790047@578595;POINT Z (303749.585 7058516.214 89.478);5973;5037;0.937;1022805804;8600;276444797;70;2883.381
01.12.2021;2021;5052 Leka;Kvaløya;Rådyr;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1238323;343190,7055;7224770,303;FV7132 S1D1 m5595;F;V;7132;1;1;False;Nei;K;MOT;5594.571;578532;0.49269561;0.49269561@578532;POINT Z (343190.672 7224770.507 22.657);5973;5052;0.207;1024046390;100;319860090;80;21254.532
01.12.2021;2021;5032 Selbu;Vikastøa;Rådyr;Ukjent;Kalv/årsunge;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226711;298463,2487;7016286,426;FV6724 S1D1 m19;F;V;6724;1;1;False;Nei;K;MED;18.933;72706;0.00185251;0.00185251@72706;POINT Z (298460.239 7016285.465 162.451);5973;5032;3.159;1024047112;66;177613060;80;9658.978
01.12.2021;2021;5056 Hitra;Laksåvika;Hjort;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1226778;185769,0747;7053727,382;FV713 S3D1 m3344;F;V;713;3;1;False;Nei;K;MED;3343.695;72339;0.23171152;0.23171152@72339;POINT Z (185768.06 7053723.975 12.15);5973;5056;3.555;1024045635;500;85310605;80;60513.582
01.12.2021;2021;5022 Rennebu;stamnan;Rådyr;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1226703;237618,4036;6979490,332;FV700 S6D1 m6419;F;V;700;6;1;False;Nei;K;MED;6419.454;72295;0.67032542;0.67032542@72295;POINT Z (237620.265 6979489.544 212.848);5973;5022;2.021;1024045569;1210;85312325;80;7705.235
01.12.2021;2021;5036 Frosta;Fånes;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1226744;290402,6511;7062594,581;FV6824 S1D1 m5306;F;V;6824;1;1;False;Nei;K;MED;5306.343;578280;0.58581702;0.58581702@578280;POINT Z (290399.852 7062600.025 35.819);5973;5036;6.121;1024045623;700;86973147;60;7273.038
01.12.2021;2021;5054 Indre Fosen;Dæli;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1226781;259286,5341;7067217,752;FV720 S3D1 m8923;F;V;720;3;1;False;Nei;K;MED;8922.895;72361;0.77748787;0.77748787@72361;POINT Z (259286.232 7067218.556 46.768);5973;5054;0.859;1024046038;727;85312220;60;3855.589
01.12.2021;2021;5006 Steinkjer;åsvegen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226812;329461,2671;7105193,897;SV76 S1D1 m345;S;V;76;1;1;False;Nei;K;MED;345.192;575655;0.30577145;0.30577145@575655;POINT Z (329461.68 7105192.524 53.29);5973;5006;1.434;;;80525558;50;
01.12.2021;2021;5056 Hitra;Storvågen Melandsjøen;Hjort;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1226777;191305,8591;7071180,648;FV6456 S1D1 m3360;F;V;6456;1;1;False;Nei;K;MED;3360.006;72525;0.12674119;0.12674119@72525;POINT Z (191305.877 7071180.162 13.884);5973;5056;0.487;1024045810;100;177610441;80;19038.941
01.12.2021;2021;5036 Frosta;Hyndøya;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ukjent utfall;;1226742;291071,6362;7057178,385;FV753 S2D1 m2147;F;V;753;2;1;False;Nei;K;MED;2146.775;578650;0.58291833;0.58291833@578650;POINT Z (291071.624 7057178.459 36.466);5973;5036;0.075;1024045690;1950;171041691;60;5042.494
01.12.2021;2021;5045 Grong;Nord for Mølnåa bru;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1226672;370721,9931;7148440,167;EV6 S97D1 m5484;E;V;6;97;1;False;Nei;K;MED;5483.797;578609;0.54486623;0.54486623@578609;POINT Z (370721.801 7148440.132 69.865);5973;5045;0.195;1022805567;2700;86973891;90;8320.824
01.12.2021;2021;5045 Grong;Langmoen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226671;364802,0294;7152334,854;FV760 S2D1 m4313;F;V;760;2;1;False;Nei;K;MED;4312.939;578165;0.73091723;0.73091723@578165;POINT Z (364801.789 7152335.84 63.503);5973;5045;1.015;1024046065;1800;86973690;80;2344.282
01.12.2021;2021;5054 Indre Fosen;Roten;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1226780;262017,0833;7060593,37;FV715 S5D1 m6100;F;V;715;5;1;False;Nei;K;MED;6100.336;2390295;0.77804427;0.77804427@2390295;POINT Z (262018.53 7060588.561 167.986);5973;5054;5.022;1024045807;1600;728125448;80;11320.552
01.12.2021;2021;5035 Stjørdal;Fv 6974 Bangvegen vest for Bjørkbakken.;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1227052;303353,9568;7044728,916;FV6794 S1D1 m1802;F;V;6794;1;1;False;Nei;K;MED;1801.599;578258;0.26384038;0.26384038@578258;POINT Z (303320.358 7044745.023 50.274);5973;5035;37.26;1024047163;760;86974449;80;6829.105
01.12.2021;2021;5055 Heim;Lenesøyan;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1227119;200001,9774;7028810,433;FV680 S17D1 m1480;F;V;680;17;1;False;Nei;K;MOT;1479.57;72288;0.70583108;0.70583108@72288;POINT Z (200011.01 7028813.763 15.345);5973;5055;9.627;1024045894;1580;85310211;80;11332.075
01.12.2021;2021;5035 Stjørdal;Fv 705 ved Stuberg.;Elg;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1228320;302601,9519;7035656,317;FV705 S2D1 m1812;F;V;705;2;1;False;Nei;K;MED;1812.371;578126;0.22465374;0.22465374@578126;POINT Z (302596.757 7035607.588 142.899);5973;5035;49.005;1024046488;3200;86974886;80;4965.117
01.12.2021;2021;5057 Ørland;Brandvik;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ukjent utfall;;1233525;239681,6676;7081434,663;FV6356 S1D1 m2120;F;V;6356;1;1;False;Nei;K;MED;2119.752;72439;0.21232705;0.21232705@72439;POINT Z (239681.917 7081425.196 22.162);5973;5057;9.47;1024045906;400;177610134;60;16390.732
01.12.2021;2021;5057 Ørland;Eidsvatnet ;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1233526;245701,2943;7078340,021;FV6360 S1D1 m3241;F;V;6360;1;1;False;Nei;K;MED;3240.958;72442;0.75622306;0.75622306@72442;POINT Z (245697.944 7078338.274 17.417);5973;5057;3.778;1024045528;700;85311876;80;2612.095
30.11.2021;2021;5028 Melhus;Åsvegen Melhus   Høgegga;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1226640;264070,352;7026571,56;FV6608 S1D1 m756;F;V;6608;1;1;False;Nei;K;MED;755.567;72644;0.10727976;0.10727976@72644;POINT Z (264069.698 7026570.969 25.428);5973;5028;0.882;1024046940;727;85309983;40;3805.883
30.11.2021;2021;5007 Namsos;Urda;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226651;334966,5174;7154288,078;FV17 S10D100 m905;F;V;17;10;100;False;Nei;G;MED;905.423;2441326;0.64263508;0.64263508@2441326;POINT Z (334965.072 7154292.001 5.176);5973;5007;4.181;;;;;
30.11.2021;2021;5037 Levanger;Ronglan ;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226627;308343,6879;7065731,609;KV9325 S1D1 m856;K;V;9325;1;1;False;Nei;K;MED;855.539;554165;0.23574418;0.23574418@554165;POINT Z (308344.475 7065730.717 105.955);5973;5037;1.189;;;86954534;50;
30.11.2021;2021;5006 Steinkjer;øyster sand;Hjort;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;100000406608;1226810;300053,7279;7092999,043;FV720 S8D1 m9546;F;V;720;8;1;False;Nei;K;MOT;9545.738;578136;0.09690947;0.09690947@578136;POINT Z (300052.869 7093000.026 32.317);5973;5006;1.305;1024046357;120;86974798;80;34257.803
30.11.2021;2021;5054 Indre Fosen;Indre fosen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1227734;;;;;;;;;;;;;;;;;;;;;324914522;2500;78697179;50;197.073
30.11.2021;2021;5059 Orkland;kjøra;Hjort;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226619;248156,1036;7042101,412;FV710 S2D1 m6120;F;V;710;2;1;False;Nei;K;MED;6119.667;72326;0.81139406;0.81139406@72326;POINT Z (248160.83 7042106.845 110.455);5973;5059;7.201;1024045895;1490;85309981;80;19621.303
30.11.2021;2021;5054 Indre Fosen;Fessrønningen / Rissaraset;Rådyr;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1226786;249173,566;7057340,282;FV6368 S1D1 m6154;F;V;6368;1;1;False;Nei;K;MED;6154.144;72447;0.75234538;0.75234538@72447;POINT Z (249175.3 7057338.257 29.07);5973;5054;2.666;1024046995;300;85309928;80;6589.197
30.11.2021;2021;5006 Steinkjer;nybø;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;100000406606;1226809;333775,4928;7103780,294;FV762 S2D1 m5656;F;V;762;2;1;False;Nei;K;MED;5656.059;578661;0.66035993;0.66035993@578661;POINT Z (333775.105 7103779.488 42.327);5973;5006;0.895;1024046321;1100;86973750;80;4553.03
30.11.2021;2021;5006 Steinkjer;Rungstad-dalen;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1227663;328925,7486;7107317,729;EV6 S90D1 m5720;E;V;6;90;1;False;Nei;K;MED;5719.746;578603;0.28656632;0.28656632@578603;POINT Z (328923.587 7107317.626 90.855);5973;5006;2.164;1022805640;7200;171851447;80;3258.275
30.11.2021;2021;5054 Indre Fosen;Solem;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1226788;252774,2961;7063706,782;FV6370 S1D1 m1916;F;V;6370;1;1;False;Nei;K;MED;1915.545;72448;0.27181164;0.27181164@72448;POINT Z (252773.494 7063708.082 18.677);5973;5054;1.528;1024046762;300;85310391;80;7062.902
30.11.2021;2021;5054 Indre Fosen;Bradden;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1226784;248121,1217;7054319,548;FV717 S1D1 m6098;F;V;717;1;1;False;Nei;K;MED;6097.591;72378;0.74265091;0.74265091@72378;POINT Z (248121.462 7054319.734 122.525);5973;5054;0.388;1024045655;1580;85312202;80;4048.66
30.11.2021;2021;5060 Nærøysund;Rokka;Elg;Hann;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226626;349760,8653;7202649,169;FV770 S3D1 m2825;F;V;770;3;1;False;Nei;K;MED;2825.317;578680;0.0113771;0.0113771@578680;POINT Z (349760.913 7202649.089 36.01);5973;5060;0.093;1024045639;770;86975024;80;24848.722
30.11.2021;2021;5054 Indre Fosen;Moaunet;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226787;255619,6115;7062283,244;FV720 S2D1 m4448;F;V;720;2;1;False;Nei;K;MED;4447.785;72855;0.45142727;0.45142727@72855;POINT Z (255619.582 7062284.718 48.215);5973;5054;1.474;1024045883;800;85312151;80;3697.137
30.11.2021;2021;5054 Indre Fosen;Drakestranda;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1226782;271300,6948;7057755,909;FV755 S9D1 m7823;F;V;755;9;1;False;Nei;K;MED;7822.603;578149;0.31155986;0.31155986@578149;POINT Z (271301.622 7057758.064 21.107);5973;5054;2.346;1024045964;697;86975655;80;28148.139
30.11.2021;2021;5036 Frosta;Minde;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1230923;;;;;;;;;;;;;;;;;;;;;324914522;2500;78697179;50;197.073
30.11.2021;2021;5006 Steinkjer;tømmerås;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226808;326860,5465;7093455,253;FV6950 S1D1 m2000;F;V;6950;1;1;False;Nei;K;MED;1999.738;578703;0.20022126;0.20022126@578703;POINT Z (326859.361 7093452.264 71.669);5973;5006;3.215;1024046568;390;657523599;80;3194.478
30.11.2021;2021;5006 Steinkjer;fagervika- svean;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;100000163121;1226701;291250,1487;7088418,222;FV720 S7D1 m9296;F;V;720;7;1;False;Nei;K;MOT;9296.369;578137;0.2050744;0.2050744@578137;POINT Z (291252.473 7088413.631 14.58);5973;5006;5.146;1024046357;120;86975684;80;34257.803
30.11.2021;2021;5054 Indre Fosen;Ersland;Rådyr;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Funnet død etter ettersøk;;1226598;252981,7915;7053812,143;FV6384 S2D1 m10208;F;V;6384;2;1;False;Nei;K;MED;10208.246;72458;0.17861908;0.17861908@72458;POINT Z (252983.276 7053811.12 52.249);5973;5054;1.803;1024045600;500;85309987;60;1917.307
30.11.2021;2021;5049 Flatanger;Porshålet;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1226677;299429,6954;7159991,231;FV766 S5D1 m3609;F;V;766;5;1;False;Nei;K;MED;3609.368;578671;0.67091448;0.67091448@578671;POINT Z (299429.555 7159989.927 20.092);5973;5049;1.312;1024045652;349;86975622;80;14238.165
30.11.2021;2021;5035 Stjørdal;E 6 ved Værnes.;Rødrev;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1227057;296119,9722;7042595,43;EA6 S1079D1 m1254 KD3 m195;E;A;6;1079;1;False;Nei;K;MED;1253.626;3391493;0.57535746;0.57535746@3391493;POINT Z (296110.197 7042600.186 3.727);5973;5035;10.87;;;;;
30.11.2021;2021;5055 Heim;Grønset;Hjort;Ukjent;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1227117;192410,1397;7021912,162;EV39 S10D1 m218;E;V;39;10;1;False;Nei;K;MED;217.5;3491008;0.89834076;0.89834076@3491008;POINT Z (192409.496 7021913.974 15.152);5973;5055;1.923;;;1025846337;50;
30.11.2021;2021;5057 Ørland;Dueskar;Elg;Hunn;Ukjent;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1233521;256348,6957;7082873,059;KV1066 S1D1 m200;K;V;1066;1;1;False;Nei;K;MED;200.25;43525;0.10926554;0.10926554@43525;POINT Z (256344.282 7082870.704 79.786);5973;5057;5.003;1014144237;330;78702846;50;155.151
29.11.2021;2021;5060 Nærøysund;Nordlandskorsen;Elg;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1226494;365541,1093;7208085,077;FV770 S1D1 m475;F;V;770;1;1;False;Nei;K;MED;474.582;578679;0.04802638;0.04802638@578679;POINT Z (365541.189 7208084.572 41.518);5973;5060;0.511;1024045639;770;171847307;80;24848.722
29.11.2021;2021;5054 Indre Fosen;Sørfjorden;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226601;260654,8081;7078771,763;FV718 S5D1 m565;F;V;718;5;1;False;Nei;K;MED;565.257;72866;0.94936174;0.94936174@72866;POINT Z (260654.295 7078771.984 8.405);5973;5054;0.559;1024046334;692;85312181;60;5886.003
29.11.2021;2021;5033 Tydal;Kirkvollskrysset;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1227216;332276,8269;6993327,949;FV705 S10D1 m2640;F;V;705;10;1;False;Nei;K;MED;2640.13;72307;0.05115462;0.05115462@72307;POINT Z (332280.185 6993329.033 464.734);5973;5033;3.529;1024046039;400;85311281;80;25991.227
29.11.2021;2021;5037 Levanger;Movatnet;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226552;314089,2877;7062325,104;FV6852 S1D1 m11686;F;V;6852;1;1;False;Nei;K;MED;11685.906;578303;0.77265803;0.77265803@578303;POINT Z (314089.578 7062328.361 115.312);5973;5037;3.27;1024046094;260;173087700;80;4090.194
29.11.2021;2021;5014 Frøya;Flatval;Hjort;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226641;190216,7875;7077943,817;FV716 S4D1 m1839;F;V;716;4;1;False;Nei;K;MED;1838.925;72376;0.84462611;0.84462611@72376;POINT Z (190215.379 7077935.296 31.635);5973;5014;8.637;1024045773;1100;85311359;80;8826.327
29.11.2021;2021;5060 Nærøysund;skaftneskorsen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1227607;358287,6056;7206877,536;FV770 S1D1 m9293;F;V;770;1;1;False;Nei;K;MED;9292.516;578679;0.9350252;0.9350252@578679;POINT Z (358282.936 7206892.033 56.01);5973;5060;15.231;1024045639;770;86975610;80;24848.722
29.11.2021;2021;5006 Steinkjer;vestre øksnes;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1226805;347268,4171;7120943,651;EV6 S92D1 m10888;E;V;6;92;1;False;Nei;K;MED;10887.965;578605;0.94228506;0.94228506@578605;POINT Z (347268.444 7120941.461 88.991);5973;5006;2.19;1022805388;2600;86973907;80;31163.243
29.11.2021;2021;5022 Rennebu;Lium;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1226702;249151,1548;6980382,728;PV98287 S1D1 m19;P;V;98287;1;1;False;Nei;K;MED;18.999;2328825;0.7574326;0.7574326@2328825;POINT Z (249153.548 6980381.675 410.349);5973;5022;2.615;;;78705098;50;
29.11.2021;2021;5060 Nærøysund;hagan;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1226419;324106,7117;7198967,683;FV7126 S1D1 m3121;F;V;7126;1;1;False;Nei;K;MED;3121.064;578525;0.40264415;0.40264415@578525;POINT Z (324098.123 7198969.434 20.514);5973;5060;8.765;1024045621;400;86974494;60;9670.656
29.11.2021;2021;5022 Rennebu;mærk bru;Hjort;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1226388;235642,4275;6985897,136;FV700 S5D1 m8623;F;V;700;5;1;False;Nei;K;MED;8623.463;72294;0.88098278;0.88098278@72294;POINT Z (235642.081 6985896.573 226.71);5973;5022;0.661;1024046144;700;85312329;80;3478.0
29.11.2021;2021;5028 Melhus;Nordhagen;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1226510;261718,4748;7010806,732;EV6 S70D1 m8770;E;V;6;70;1;False;Nei;K;MED;8770.305;72152;0.10224001;0.10224001@72152;POINT Z (261717.918 7010807.294 34.319);5973;5028;0.791;1022805355;9660;85311001;70;5211.179
29.11.2021;2021;5028 Melhus;Røskaft ;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1226511;260532,0286;7009101,224;EV6 S70D1 m6678;E;V;6;70;1;False;Nei;K;MED;6677.605;72808;0.88764664;0.88764664@72808;POINT Z (260520.831 7009107.472 44.169);5973;5028;12.822;1022805355;9660;85311093;70;5211.179
29.11.2021;2021;5049 Flatanger;Sandmokroken;Hjort;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1226678;311803,7031;7165364,26;FV6928 S3D1 m1359;F;V;6928;3;1;False;Nei;K;MED;1358.916;578701;0.93634618;0.93634618@578701;POINT Z (311803.838 7165364.276 12.044);5973;5049;0.136;1024045907;273;86973722;80;24711.85
29.11.2021;2021;5055 Heim;Høgset;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1227116;175871,4491;7016808,019;FV6182 S2D1 m6544;F;V;6182;2;1;False;Nei;K;MED;6543.934;249396;0.72097562;0.72097562@249396;POINT Z (175871.596 7016808.224 8.979);5973;5055;0.252;1024046743;300;80541111;80;16749.474
28.11.2021;2021;5060 Nærøysund;torsta ;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226387;326718,3397;7201179,51;FV7126 S1D1 m6826;F;V;7126;1;1;False;Nei;K;MED;6826.112;578525;0.87782784;0.87782784@578525;POINT Z (326717.838 7201182.254 7.774);5973;5060;2.789;1024045621;400;86974493;60;9670.656
28.11.2021;2021;5026 Holtålen;Langlete, Haltdalen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1226385;296239,8012;6987566,428;FV30 S6D1 m2189;F;V;30;6;1;False;Nei;K;MED;2188.882;72274;0.641775;0.641775@72274;POINT Z (296235.076 6987559.076 243.248);5973;5026;8.739;1024045530;1300;85311734;80;30272.09
28.11.2021;2021;5056 Hitra;Nordaunet;Hjort;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1226383;192605,3424;7064391,446;FV713 S9D1 m2733;F;V;713;9;1;False;Nei;K;MED;2732.938;72343;0.32585486;0.32585486@72343;POINT Z (192605.626 7064389.995 11.992);5973;5056;1.479;1024046363;700;85310259;80;7279.836
