Uri;FallviltId;Kjonn;HendelsesDatoTid;UkjentTidspunkt;Latitude;Longitude;KommuneNummer;KommuneNavn;VillreinområdeNummer;VillreinområdeNavn;Arsak;TypeMotorkjøretøy;RegistrertDatoTid;EndretDatoTid;Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;OppdatertDatoTid;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde;snow_depth;max_temperature;min_temperature;mean_temperature;total_precipitation;max_wind_speed;mean_wind_speed;max_wind_gust;precipitation_type;weather_station_id;Måned;monthly_snow_depth;monthly_mean_temperature;monthly_mean_wind_speed;HendelsesDatoTid;UkjentTidspunkt
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1332656;1332656;Ukjent;2026-01-23T19:06:00;False;63.75255;10.12212;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;;2026-01-23T19:40:49.001293Z;2026-01-23T19:40:49.001255Z;2026-01-23;2026;5054 Indre Fosen;;Oter;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1332656;259481.79876173785;7078630.958471705;2026-04-30T07:26:42.095532;FV6362 S1D1 m704;F;V;6362.0;1.0;1.0;False;Nei;K;MED;703.769;72443.0;0.11205555;0.11205555@72443;POINT Z (259480.516 7078635.931 3.49);5973.0;5054.0;5.136;;;;;;;;;-5.9;;;;;;SN71385;1;;-5.55625;;2026-01-23T19:06:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1334632;1334632;Ukjent;2026-02-13T00:00:00;True;63.605618;10.488634;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;;2026-02-13T09:35:30.204333Z;2026-02-13T09:35:30.204303Z;2026-02-13;2026;5054 Indre Fosen;;Rev;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1334632;276374.43681751634;7060960.167554106;2026-04-30T07:26:42.095532;FV755 S9D1 m265;F;V;755.0;9.0;1.0;False;Nei;K;MED;264.905;578148.0;0.54808865;0.54808865@578148;POINT Z (276370.869 7060963.303 9.617);5973.0;5054.0;4.75;;;;;;;;;;;;;;;;2;34.0;-5.321428571428571;;2026-02-13T00:00:00;true
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1333621;1333621;Ukjent;2026-02-03T06:40:00;False;63.55194;9.935881;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-03T13:56:39.677419Z;2026-02-03T13:56:39.677391Z;2026-02-03;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1333621;248542.17383507377;7057045.784974709;2026-04-30T07:26:42.095532;KV4110 S2D1 m56;K;V;4110.0;2.0;1.0;False;Nei;K;MED;56.366;43416.0;0.68031196;0.68031196@43416;POINT Z (248541.577 7057046.462 18.607);5973.0;5054.0;0.903;;;;;;;;;-10.9;;;;;;SN66045;2;34.0;-5.321428571428571;;2026-02-03T06:40:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1332258;1332258;Ukjent;2026-01-16T06:35:00;False;63.62537;9.829836;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-01-19T10:29:01.681002Z;2026-01-19T10:29:01.680946Z;2026-01-16;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1332258;243946.5120670534;7065629.15273551;2026-04-30T07:26:42.095532;FV718 S2D1 m4452;F;V;718.0;2.0;1.0;False;Nei;K;MED;4451.64;72383.0;0.20915832;0.20915832@72383;POINT Z (243945.939 7065628.897 26.726);5973.0;5054.0;0.627;;;;;;;;;2.5;;;;;;SN66045;1;;-5.55625;;2026-01-16T06:35:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1331881;1331881;Hunn;2026-01-13T16:00:00;False;63.77047;10.639697;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-01-14T13:10:27.597824Z;2026-01-14T13:10:27.5978Z;2026-01-13;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1331881;285106.92450351483;7078777.236967061;2026-04-30T07:26:42.095532;FV755 S5D1 m3676;F;V;755.0;5.0;1.0;False;Nei;K;MED;3675.555;578146.0;0.69939814;0.69939814@578146;POINT Z (285106.795 7078787.26 272.894);5973.0;5054.0;10.024;;;;;;;;;-2.9;;;;;;SN71230;1;;-5.55625;;2026-01-13T16:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1335405;1335405;Hunn;2026-02-22T00:00:00;True;63.591637;10.048796;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Ukjent;2026-02-23T15:09:20.944991Z;2026-02-23T15:09:20.944974Z;2026-02-22;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1335405;254482.7764516168;7061019.880828598;2026-04-30T07:26:42.095532;FV6386 S1D1 m1317;F;V;6386.0;1.0;1.0;False;Nei;K;MED;1316.619;72459.0;0.21675038;0.21675038@72459;POINT Z (254479.678 7061022.239 55);5973.0;5054.0;3.894;;;;;;;;;;;;;;;;2;34.0;-5.321428571428571;;2026-02-22T00:00:00;true
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1336237;1336237;Hunn;2026-03-06T05:56:00;False;63.669704;10.218219;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-03-06T19:11:24.183085Z;2026-03-06T19:11:24.183061Z;2026-03-06;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1336237;263522.56942238566;7069060.551243035;2026-04-30T07:26:42.095532;FV715 S7D1 m2392;F;V;715.0;7.0;1.0;False;Nei;K;MED;2391.793;2506512.0;0.79107438;0.79107438@2506512;POINT Z (263522.973 7069064.958 72.909);5973.0;5054.0;4.425;;;;;;;;;;;;;;;;3;51.0;1.2333333333333332;;2026-03-06T05:56:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1336502;1336502;Hunn;2026-03-11T18:30:00;False;63.635223;10.574277;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-03-11T20:36:50.447791Z;2026-03-11T20:36:50.447765Z;2026-03-11;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1336502;280842.8579601408;7063956.177532028;2026-04-30T07:26:42.095532;PV97662 S1D1 m223;P;V;97662.0;1.0;1.0;False;Nei;K;MED;223.259;562806.0;0.95446245;0.95446245@562806;POINT Z (280838.376 7063952.973 18.454);5973.0;5054.0;5.509;;;;;;;;;;;;;;;;3;51.0;1.2333333333333332;;2026-03-11T18:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1334228;1334228;Ukjent;2026-02-07T21:40:00;False;63.58589;10.064997;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-09T09:34:31.607147Z;2026-02-09T09:34:31.607114Z;2026-02-07;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1334228;255235.5249046833;7060318.813694283;2026-04-30T07:26:42.095532;FV6386 S1D1 m2679;F;V;6386.0;1.0;1.0;False;Nei;K;MED;2679.128;72459.0;0.44283689;0.44283689@72459;POINT Z (255234.484 7060317.277 76.514);5973.0;5054.0;1.855;;;;;;;;;-4.2;;;;;;SN66045;2;34.0;-5.321428571428571;;2026-02-07T21:40:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1334005;1334005;Hunn;2026-02-06T17:48:00;False;63.56247;9.917632;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-06T19:04:01.545417Z;2026-02-06T19:04:01.545397Z;2026-02-06;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1334005;247730.67105544795;7058288.220784294;2026-04-30T07:26:42.095532;KV2644 S1D1 m1140;K;V;2644.0;1.0;1.0;False;Nei;K;MED;1140.498;72446.0;0.95180951;0.95180951@72446;POINT Z (247725.9 7058297.8 26.474);5973.0;5054.0;10.702;;;;;;;;;-8.9;;;;;;SN66045;2;34.0;-5.321428571428571;;2026-02-06T17:48:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1336537;1336537;Ukjent;2026-03-11T00:00:00;True;63.513657;10.140712;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Ukjent;2026-03-12T15:25:29.414146Z;2026-03-12T15:25:29.414101Z;2026-03-11;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1336537;258374.01910908727;7051999.944439928;2026-04-30T07:26:42.095532;FV715 S4D1 m1291;F;V;715.0;4.0;1.0;False;Nei;K;MED;1291.367;72854.0;0.36663569;0.36663569@72854;POINT Z (258375.364 7051999.503 25.43);5973.0;5054.0;1.415;;;;;;;;;;;;;;;;3;51.0;1.2333333333333332;;2026-03-11T00:00:00;true
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1332170;1332170;Ukjent;2026-01-17T17:13:00;False;63.51501;9.995644;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-01-18T11:22:20.165227Z;2026-01-18T11:22:20.165199Z;2026-01-17;2026;5054 Indre Fosen;;Elg;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1332170;251183.2808786316;7052706.628621105;2026-04-30T07:26:42.095532;KV201 S1D1 m282;K;V;201.0;1.0;1.0;False;Nei;G;MED;281.683;1965853.0;0.42966862;0.42966862@1965853;POINT Z (251181.217 7052704.831 27.407);5973.0;5054.0;2.738;;;;;;;;;1.5;;;;;;SN66045;1;;-5.55625;;2026-01-17T17:13:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1334885;1334885;Ukjent;2026-02-15T00:00:00;True;63.576286;9.934685;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;;2026-02-16T14:39:34.157175Z;2026-02-16T14:39:34.157161Z;2026-02-15;2026;5054 Indre Fosen;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1334885;248697.6821302;7059756.856575816;2026-04-30T07:26:42.095532;FV717 S1D105 m421;F;V;717.0;1.0;105.0;False;Nei;G;MED;421.398;3347038.0;0.28235665;0.28235665@3347038;POINT Z (248696.039 7059757.274 3.028);5973.0;5054.0;1.695;;;;;;;;;-5.6;;;;;;SN66045;2;34.0;-5.321428571428571;;2026-02-15T00:00:00;true
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1334740;1334740;Hunn;2026-02-14T13:00:00;False;63.547394;9.930848;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-14T15:23:41.234587Z;2026-02-14T15:25:21.096612Z;2026-02-14;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1334740;248252.521403816;7056560.248618142;2026-04-30T07:26:42.095532;PV2602 S2D1 m281;P;V;2602.0;2.0;1.0;False;Nei;K;MED;280.554;53186.0;0.99897639;0.99897639@53186;POINT Z (248251 7056669.54 21.172);5973.0;5054.0;109.302;;;;;;;;;-7.0;;;;;;SN66045;2;34.0;-5.321428571428571;;2026-02-14T13:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1334233;1334233;Ukjent;2026-02-08T07:45:00;False;63.50362;10.009195;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-09T09:49:08.592166Z;2026-02-09T09:49:08.592138Z;2026-02-08;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1334233;251757.040019502;7051387.746875463;2026-04-30T07:26:42.095532;FV717 S2D1 m643;F;V;717.0;2.0;1.0;False;Nei;K;MED;643.368;72865.0;0.08097573;0.08097573@72865;POINT Z (251758.825 7051387.528 18.466);5973.0;5054.0;1.799;;;;;;;;;-5.4;;;;;;SN66045;2;34.0;-5.321428571428571;;2026-02-08T07:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1336545;1336545;Ukjent;2026-03-12T18:49:00;False;63.672302;10.239088;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-03-12T19:07:01.300576Z;2026-03-12T19:07:01.300555Z;2026-03-12;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1336545;264574.7377970431;7069272.334478547;2026-04-30T07:26:42.095532;FV715 S7D1 m1317;F;V;715.0;7.0;1.0;False;Nei;K;MED;1316.99;2506512.0;0.37768838;0.37768838@2506512;POINT Z (264572.408 7069282.735 146.346);5973.0;5054.0;10.658;;;;;;;;;;;;;;;;3;51.0;1.2333333333333332;;2026-03-12T18:49:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1335889;1335889;Hunn;2026-03-02T03:30:00;False;63.652798;10.608384;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-03-02T07:03:43.557684Z;2026-03-02T07:03:43.557656Z;2026-03-02;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1335889;282664.30968663574;7065794.490807533;2026-04-30T07:26:42.095532;FV755 S8D1 m908;F;V;755.0;8.0;1.0;False;Nei;K;MED;908.453;578147.0;0.68753593;0.68753593@578147;POINT Z (282664.401 7065794.484 13.607);5973.0;5054.0;0.092;;;;;;51.0;;;-2.8;;;;;;SN69010;3;51.0;1.2333333333333332;;2026-03-02T03:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1337289;1337289;Hann;2026-03-29T23:06:00;False;63.632637;10.068221;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-03-30T00:01:12.309253Z;2026-03-30T00:01:12.309228Z;2026-03-29;2026;5054 Indre Fosen;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1337289;255796.91111504563;7065503.642965405;2026-04-30T07:26:42.095532;FV720 S3D1 m4891;F;V;720.0;3.0;1.0;False;Nei;K;MED;4891.433;72361.0;0.36991536;0.36991536@72361;POINT Z (255796.465 7065504.291 20.203);5973.0;5054.0;0.786;;;;;;;;;;;;;;;;3;51.0;1.2333333333333332;;2026-03-29T23:06:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1335257;1335257;Hunn;2026-02-20T21:48:00;False;63.5878;9.876557;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-21T15:31:32.93704Z;2026-02-21T15:31:32.937019Z;2026-02-20;2026;5054 Indre Fosen;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1335257;245921.21269260976;7061266.579149375;2026-04-30T07:26:42.095532;FV718 S1D1 m8168;F;V;718.0;1.0;1.0;False;Nei;K;MED;8167.635;72382.0;0.55100628;0.55100628@72382;POINT Z (245921.867 7061271.26 12.922);5973.0;5054.0;4.727;;;;;;;;;0.9;;;;;;SN66045;2;34.0;-5.321428571428571;;2026-02-20T21:48:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1335084;1335084;Hunn;2026-02-19T01:00:00;False;63.74369;10.405072;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-19T03:03:57.157062Z;2026-02-19T03:03:57.152998Z;2026-02-19;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1335084;273343.73712673807;7076610.249136717;2026-04-30T07:26:42.095532;FV720 S5D1 m5992;F;V;720.0;5.0;1.0;False;Nei;K;MED;5991.549;72388.0;0.6000678;0.6000678@72388;POINT Z (273339.075 7076616.144 154.851);5973.0;5054.0;7.515;;;;;;;;;-3.3;;;;;;SN71385;2;34.0;-5.321428571428571;;2026-02-19T01:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1337678;1337678;Hunn;2026-04-07T00:00:00;True;63.65475;10.247278;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-04-07T10:49:12.845773Z;2026-04-07T10:49:12.845747Z;2026-04-07;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1337678;264833.74075246614;7067290.481669718;2026-04-30T07:26:42.095532;FV715 S6D1 m7838;F;V;715.0;6.0;1.0;False;Nei;K;MED;7837.669;2390383.0;0.85514851;0.85514851@2390383;POINT Z (264829.78 7067286.931 167.891);5973.0;5054.0;5.319;;;;;;;;;;;;;;;;4;;6.828571428571428;;2026-04-07T00:00:00;true
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1337852;1337852;Hann;2026-04-11T23:00:00;False;63.56469;10.33418;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-04-11T22:05:57.561852Z;2026-04-11T22:05:57.173013Z;2026-04-11;2026;5054 Indre Fosen;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1337852;268395.66674563376;7056958.5498782825;2026-04-30T07:26:42.095532;FV755 S10D1 m2247;F;V;755.0;10.0;1.0;False;Nei;K;MED;2246.877;578149.0;0.65991906;0.65991906@578149;POINT Z (268394.968 7056960.81 11.413);5973.0;5054.0;2.366;;;;;;;;;;;;;;;;4;;6.828571428571428;;2026-04-11T23:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1335546;1335546;Hunn;2026-02-25T07:37:00;False;63.675957;10.218454;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-25T11:32:53.6852Z;2026-02-25T11:32:53.685178Z;2026-02-25;2026;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1335546;263586.3013332004;7069754.96434238;2026-04-30T07:26:42.095532;FV715 S7D1 m3375;F;V;715.0;7.0;1.0;False;Nei;K;MED;3375.362;72856.0;0.32177408;0.32177408@72856;POINT Z (263583.859 7069759.471 66);5973.0;5054.0;5.125;;;;;;;;;-1.1;;;;;;SN71385;2;34.0;-5.321428571428571;;2026-02-25T07:37:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1307510;1307510;Ukjent;2025-01-13T06:38:00;False;64.04011;11.309194;5006;Steinkjer;;;PåkjørtAvMotorkjøretøy;Personbil;2025-01-13T15:18:35.380451Z;2025-01-13T15:18:35.386832Z;2025-01-13;2025;5006 Steinkjer;;Elg;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1307510;319810.4054876004;7106704.27440278;2026-04-30T07:26:42.095532;FV6982 S2D1 m407;F;V;6982.0;2.0;1.0;False;Nei;K;MED;406.93;578407.0;0.09856533;0.09856533@578407;POINT Z (319810.371 7106703.923 35.304);5973.0;5006.0;0.353;;;;;;26.0;;;;0.6 mm;;;;;SN69960;1;25.863636363636363;-6.011111111111111;1.625;2025-01-13T06:38:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1307632;1307632;Hunn;2025-01-09T14:22:00;False;63.956295;11.01952;5006;Steinkjer;;;PåkjørtAvMotorkjøretøy;Personbil;2025-01-14T11:19:49.989445Z;2025-01-14T11:19:50.050748Z;2025-01-09;2025;5006 Steinkjer;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1307632;305098.463872078;7098230.10727583;2026-04-30T07:26:42.095532;FV720 S9D1 m7173;F;V;720.0;9.0;1.0;False;Nei;K;MOT;7173.427;578135.0;0.32128992;0.32128992@578135;POINT Z (305100.08 7098227.766 42.439);5973.0;5006.0;2.844;;;;;;;;;-8.0;;;;;;SN71230;1;25.863636363636363;-6.011111111111111;1.625;2025-01-09T14:22:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1307633;1307633;Ukjent;2025-01-09T19:52:00;False;64.00567;11.19042;5006;Steinkjer;;;PåkjørtAvMotorkjøretøy;Personbil;2025-01-14T11:22:59.72058Z;2025-01-14T11:22:59.730123Z;2025-01-09;2025;5006 Steinkjer;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1307633;313787.4942945045;7103213.17996619;2026-04-30T07:26:42.095532;FV720 S11D1 m4414;F;V;720.0;11.0;1.0;False;Nei;K;MOT;4414.399;578647.0;0.88321103;0.88321103@578647;POINT Z (313788.907 7103210.509 4.823);5973.0;5006.0;3.021;;;;;;;;;-8.0;;;;;;SN71230;1;25.863636363636363;-6.011111111111111;1.625;2025-01-09T19:52:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1307634;1307634;Ukjent;2025-01-09T23:24:00;False;64.02238;11.217843;5006;Steinkjer;;;PåkjørtAvMotorkjøretøy;Personbil;2025-01-14T11:25:25.599392Z;2025-01-14T11:25:25.605296Z;2025-01-09;2025;5006 Steinkjer;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1307634;315237.22842592665;7104992.857703022;2026-04-30T07:26:42.095532;FV720 S11D1 m6785;F;V;720.0;11.0;1.0;False;Nei;K;MOT;6784.594;578647.0;0.60358445;0.60358445@578647;POINT Z (315241.571 7104990.865 7.565);5973.0;5006.0;4.778;;;;;;;;;-8.0;;;;;;SN71230;1;25.863636363636363;-6.011111111111111;1.625;2025-01-09T23:24:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1307664;1307664;Hunn;2025-01-08T03:55:00;False;64.08881;11.299406;5006;Steinkjer;;;PåkjørtAvMotorkjøretøy;Personbil;2025-01-14T14:06:54.21287Z;2025-01-14T14:06:54.218846Z;2025-01-08;2025;5006 Steinkjer;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1307664;319648.1906238157;7112151.8320966;2026-04-30T07:26:42.095532;FV720 S12D1 m6407;F;V;720.0;12.0;1.0;False;Nei;K;MOT;6406.655;2797857.0;0.28906891;0.28906891@2797857;POINT Z (319650.141 7112145.264 31.485);5973.0;5006.0;6.851;;;;;;33.0;;;;0 mm;;;;;SN69960;1;25.863636363636363;-6.011111111111111;1.625;2025-01-08T03:55:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1338359;1338359;Hunn;2026-04-17T20:27:00;False;63.575165;10.364652;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-04-17T20:11:17.944519Z;2026-04-17T20:11:17.944493Z;2026-04-17;2026;5054 Indre Fosen;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1338359;269990.8235060036;7058013.396134506;2026-04-30T07:26:42.095532;FV755 S10D1 m219;F;V;755.0;10.0;1.0;False;Nei;K;MED;219.402;578149.0;0.45285919;0.45285919@578149;POINT Z (269988.965 7058019.778 22.865);5973.0;5054.0;6.647;;;;;;;;;;;;;;;;4;;6.828571428571428;;2026-04-17T20:27:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1338681;1338681;Hann;2026-04-24T00:35:00;False;63.502415;10.125754;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-04-24T16:27:29.996427Z;2026-04-24T16:27:29.996394Z;2026-04-24;2026;5054 Indre Fosen;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1338681;257535.92390062864;7050806.637345238;2026-04-30T07:26:42.095532;FV717 S2D1 m7767;F;V;717.0;2.0;1.0;False;Nei;K;MED;7766.967;72865.0;0.91375999;0.91375999@72865;POINT Z (257542.46 7050797.801 4.569);5973.0;5054.0;10.991;;;;;;;;;;;;;;;;4;;6.828571428571428;;2026-04-24T00:35:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1307683;1307683;Ukjent;2025-01-11T20:00:00;False;64.02833;11.642411;5006;Steinkjer;;;PåkjørtAvMotorkjøretøy;Personbil;2025-01-14T17:39:02.530401Z;2025-01-14T17:39:02.535369Z;2025-01-11;2025;5006 Steinkjer;;Rådyr;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1307683;335997.2252187402;7104492.844477035;2026-04-30T07:26:42.095532;FV762 S2D1 m8212;F;V;762.0;2.0;1.0;False;Nei;K;MED;8212.153;578661.0;0.91923931;0.91923931@578661;POINT Z (335995.571 7104496.953 99.81);5973.0;5006.0;4.429;;;;;;30.0;;;;0.5 mm;;;;;SN69960;1;25.863636363636363;-6.011111111111111;1.625;2025-01-11T20:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1337436;1337436;Ukjent;2026-04-01T12:42:00;False;63.510452;10.024702;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-04-02T00:10:44.451384Z;2026-04-02T00:10:44.451357Z;2026-04-01;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1337436;252586.3638007314;7052087.175771304;2026-04-30T07:26:42.095532;FV717 S2D1 m2105;F;V;717.0;2.0;1.0;False;Nei;K;MED;2105.114;72865.0;0.25117164;0.25117164@72865;POINT Z (252588.016 7052090.365 58.738);5973.0;5054.0;3.591;;;;;;;;;3.7;;;;;;SN66045;4;;6.828571428571428;;2026-04-01T12:42:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1336825;1336825;Hann;2026-03-18T20:37:00;False;63.600258;9.836785;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-03-18T21:37:32.912564Z;2026-03-18T21:37:32.912536Z;2026-03-18;2026;5054 Indre Fosen;;Rådyr;Hann;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1336825;244064.1565919165;7062810.056958783;2026-04-30T07:26:42.095532;FV718 S2D1 m1104;F;V;718.0;2.0;1.0;False;Nei;K;MED;1103.937;3885337.0;0.03318393;0.03318393@3885337;POINT Z (244059.247 7062812.113 32.791);5973.0;5054.0;5.323;;;;;;;;;8.2;;;;;;SN66045;3;51.0;1.2333333333333332;;2026-03-18T20:37:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1337761;1337761;Ukjent;2026-04-09T22:15:00;False;63.50027;9.976007;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2026-04-09T21:27:37.912701Z;2026-04-09T21:27:37.912658Z;2026-04-09;2026;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1337761;250079.51279782256;7051144.585237979;2026-04-30T07:26:42.095532;FV717 S1D1 m10880;F;V;717.0;1.0;1.0;False;Nei;K;MED;10879.597;72379.0;0.61156195;0.61156195@72379;POINT Z (250079.865 7051147.53 18.256);5973.0;5054.0;2.965;;;;;;;;;9.0;;;;;;SN66045;4;;6.828571428571428;;2026-04-09T22:15:00;false
