Vegobjekt_540_id,Vegnamn,Art,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1024046884.0,FV6324,Rådyr,2540,6865,7101169,263855,3,4.713615269850939e-05,0.007070422904776409,Kontoryrke
1024046353.0,FV65,Rådyr,1200,13696,7008827,218075,3,5.0009601843553965e-05,0.007501440276533095,Kontoryrke
1024046418.0,FV6660,Rådyr,1680,1923,7037714,276831,3,0.0002544133076477658,0.038161996147164874,1-2x høgare risiko enn høyrisikoyrke
1024045832.0,FV705,Rådyr,4190,6387,7038165,297410,4,4.095021513937746e-05,0.006142532270906619,Høgskuleyrke
1024046293.0,FV715,Rådyr,478,42706,7131308,295727,3,4.026350682888268e-05,0.0060395260243324015,Høgskuleyrke
1022805880.0,EV6,Rådyr,55000,631,7036050,268925,3,2.3682979634611097e-05,0.0035524469451916644,Leiarar
1022805804.0,EV6,Rådyr,8600,2883,7058410,303563,4,4.4200179519029115e-05,0.006630026927854367,Høgskuleyrke
1024045911.0,FV6330,Rådyr,260,59863,7097203,270748,3,5.280761637914123e-05,0.007921142456871184,Kontoryrke
1024046298.0,FV17,Rådyr,1500,5669,7134611,316313,3,9.665641303218417e-05,0.014498461954827626,Sals- og serviceyrke
1022805506.0,EV6,Rådyr,2200,18573,7210944,417980,3,2.011516737931352e-05,0.003017275106897028,Leiarar
1024535183.0,FV680,Rådyr,300,14165,7047391,193129,3,0.00019341518019041725,0.02901227702856259,1-2x høgare risiko enn høyrisikoyrke
1024045565.0,FV759,Rådyr,950,5451,7098167,331024,3,0.00015871888465065378,0.023807832697598067,1-2x høgare risiko enn høyrisikoyrke
1022805640.0,EV6,Rådyr,7200,3258,7107876,328983,3,3.503844418095534e-05,0.005255766627143301,Høgskuleyrke
1022805551.0,EA6,Rådyr,8400,5216,7063637,306221,3,1.8759079394426903e-05,0.0028138619091640353,lågare risiko enn dei fleste yrke
