Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde;snow_depth;max_temperature;min_temperature;mean_temperature;total_precipitation;max_wind_speed;mean_wind_speed;max_wind_gust;precipitation_type;weather_station_id;Måned;monthly_snow_depth;monthly_mean_temperature;monthly_mean_wind_speed
2025-06-03;2025;5035 Stjørdal;E14 ved Voll Øst for kornhaugen;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1316310;301829,492;7043323,63;EV14 S2D1 m3523;E;V;14.0;2.0;1.0;False;Nei;K;MED;3522.945;578621.0;0.52803327;0.52803327@578621;POINT Z (301829.574 7043317.899 18.796);5973.0;5035.0;5.731;1022805470.0;7070.0;86973657.0;80.0;4798.885;;20.8 degC;7.3 degC;10.3;3.2 mm;7.5 m/s;3.2;;;SN69655;6;;12.575;3.7875
2025-05-28;2025;5006 Steinkjer;6-Rygg;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Ukjent utfall;;1316066;349372,6273;7121276,682;EV6 S93D1 m162;E;V;6.0;93.0;1.0;False;Nei;K;MED;161.961;578606.0;0.19380213;0.19380213@578606;POINT Z (349372.18 7121278.349 64.121);5973.0;5006.0;1.726;1022805388.0;2600.0;86974900.0;80.0;31163.243;;;;;;;;;;;5;0.0;9.533333333333333;
2025-06-03;2025;5021 Oppdal;kongsvoll;Elg;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;100000545704.0;1316214;219844,0136;6918653,817;EV6 S58D1 m4309;E;V;6.0;58.0;1.0;False;Nei;K;MED;4309.082;72144.0;0.56062468;0.56062468@72144;POINT Z (219843.893 6918653.817 895.626);5973.0;5021.0;0.12;1022805917.0;2130.0;797309559.0;80.0;32999.319;;;;7.3;;;;;;SN63940;6;;9.5;2.4
2025-05-30;2025;5054 Indre Fosen;Kong Inges vei ( Skardet);Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315925;248355,6608;7056430,799;FV717 S1D1 m3815;F;V;717.0;1.0;1.0;False;Nei;K;MED;3814.875;3347043.0;0.55015211;0.55015211@3347043;POINT Z (248358.503 7056429.51 48.021);5973.0;5054.0;3.121;1024045655.0;1580.0;1017167033.0;80.0;4048.66;;11.9 degC;7 degC;10.5;0.2 mm;4.9 m/s;2.2;;;SN71320;5;0.0;8.13125;2.971428571428571
2025-05-30;2025;5045 Grong;FV 760 Brautabergan;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1316100;362647,8217;7153595,981;FV760 S2D1 m881;F;V;760.0;2.0;1.0;False;Nei;K;MED;881.099;578165.0;0.38372101;0.38372101@578165;POINT Z (362653.252 7153584.184 13.874);5973.0;5045.0;12.986;1024045881.0;1200.0;171850968.0;80.0;11864.004;0.0;;;;3.7 mm;;;;;SN70930;5;0.0;7.0;
2025-05-28;2025;5059 Orkland;Gåsanesset, Agdenes;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;100000445321.0;1315821;240179,4225;7062125,646;FV710 S5D1 m3426;F;V;710.0;5.0;1.0;False;Nei;K;MED;3425.537;72329.0;0.64358355;0.64358355@72329;POINT Z (240179.253 7062125.653 21.235);5973.0;5059.0;0.17;1024045494.0;945.0;567820078.0;80.0;16178.022;;15.3 degC;7.7 degC;12.0;2.4 mm;4.1 m/s;2.0;;;SN71320;5;;7.279999999999999;2.02
2025-05-29;2025;5021 Oppdal;Nord for huset på Prærien;Elg;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;100000539454.0;1316206;231327,6731;6954046,782;EV6 S63D1 m2834;E;V;6.0;63.0;1.0;False;Nei;K;MED;2833.615;72148.0;0.03948102;0.03948102@72148;POINT Z (231341.917 6954033.923 561.237);5973.0;5021.0;19.189;1022805621.0;4980.0;85311134.0;80.0;4610.356;;;;7.7;;;;;;SN66760;5;;5.638461538461538;3.2
2025-05-28;2025;5054 Indre Fosen;Langseter;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315830;246422,1854;7061386,366;FV718 S1D1 m7645;F;V;718.0;1.0;1.0;False;Nei;K;MED;7645.476;72382.0;0.49784669;0.49784669@72382;POINT Z (246421.997 7061387.95 11.923);5973.0;5054.0;1.595;1024045535.0;836.0;85311487.0;80.0;9080.333;;15.3 degC;7.7 degC;12.0;2.4 mm;4.1 m/s;2.0;;;SN71320;5;0.0;8.13125;2.971428571428571
2025-05-31;2025;5031 Malvik;E6 Storsand;Elg;Hann;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;100000547780.0;1318285;285037,4702;7040242,582;EV6 S77D1 m8613 KD1 m267;E;V;6.0;77.0;1.0;False;Nei;K;MED;8612.9;72225.0;0.19638253;0.19638253@72225;POINT Z (285038.944 7040231.174 90.648);5973.0;5031.0;11.503;1022805690.0;1880.0;85310767.0;80.0;587.995;;12.9 degC;6.7 degC;9.0;2.4 mm;4.7 m/s;2.6;;;SN69655;5;;7.066666666666666;2.766666666666667
2025-05-27;2025;5001 Trondheim;Ringvålvegen 225;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1316091;264719,1035;7033915,666;FV6654 S1D1 m7398;F;V;6654.0;1.0;1.0;False;Nei;K;MED;7398.28;42346.0;0.56290274;0.56290274@42346;POINT Z (264719.266 7033916.281 166.3);5973.0;5001.0;0.636;1024046316.0;1900.0;764723536.0;50.0;2415.595;;;;11.3;;;;;;SN67153;5;;8.533333333333333;
2025-05-27;2025;5028 Melhus;E6 Søberg;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1315778;263622,834;7024494,846;EV6 S72D1 m3571;E;V;6.0;72.0;1.0;False;Nei;K;MED;3571.176;3293702.0;0.78889921;0.78889921@3293702;POINT Z (263621.048 7024495.219 12.793);5973.0;5028.0;1.825;1022805816.0;11000.0;1015730651.0;110.0;2430.414;;;;11.3;;;;;;SN67153;5;0.0;11.300000000000002;
2025-05-28;2025;5032 Selbu;Rønsberg;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1315861;307204,1781;7012499,578;SV571 S1D1 m22;S;V;571.0;1.0;1.0;False;Nei;K;MED;21.622;71790.0;0.00947994;0.00947994@71790;POINT Z (307206.476 7012483.648 213.357);5973.0;5032.0;16.095;;;81465390.0;50.0;;;16.3 degC;6.1 degC;11.1;6.7 mm;2.8 m/s;1.3;11.3 m/s;;SN68290;5;;8.55;1.4500000000000002
2025-05-30;2025;5054 Indre Fosen;Hogsdalsveien;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315924;265279,1331;7079995,056;PV98883 S1D1 m15;P;V;98883.0;1.0;1.0;False;Nei;K;MED;15.009;2783195.0;0.48181585;0.48181585@2783195;POINT Z (265273.871 7080002.034 148.112);5973.0;5054.0;8.739;;;78707081.0;50.0;;;;;7.6;;;;;;SN71385;5;0.0;8.13125;2.971428571428571
2025-05-29;2025;5060 Nærøysund;Horvereid;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315951;334681,5641;7194824,561;FV7110 S1D1 m4639;F;V;7110.0;1.0;1.0;False;Nei;K;MED;4639.337;578517.0;0.72865856;0.72865856@578517;POINT Z (334691.204 7194820.911 63.122);5973.0;5060.0;10.308;1024046391.0;1100.0;86973167.0;80.0;2911.81;;13.1 degC;8 degC;10.5;;7.3 m/s;4.2;12.9 m/s;;SN72580;5;;8.981818181818182;3.0250000000000004
2025-05-27;2025;5007 Namsos;Hovika;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1324491;327037,2871;7156208,357;FV767 S1D1 m5152;F;V;767.0;1.0;1.0;False;Nei;K;MED;5152.123;578192.0;0.55971442;0.55971442@578192;POINT Z (327034.102 7156219.15 17.191);5973.0;5007.0;11.253;1024046726.0;920.0;761794981.0;60.0;12989.388;0.0;;;;2.2 mm;;;;;SN75020;5;0.0;9.65;
2025-05-28;2025;5060 Nærøysund;Skaga/Skagamoloen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1315854;337091,9025;7193133,616;FV769 S8D1 m2249;F;V;769.0;8.0;1.0;False;Nei;K;MED;2249.064;578676.0;0.22527591;0.22527591@578676;POINT Z (337091.158 7193136.824 11.203);5973.0;5060.0;3.293;1024046938.0;717.0;264308776.0;60.0;5811.055;;17.3 degC;7.9 degC;12.9;;6.5 m/s;3.0;10.9 m/s;;SN72580;5;;8.981818181818182;3.0250000000000004
2025-05-27;2025;5007 Namsos;foråsmoen;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1324489;322905,8997;7173047,203;FV7080 S1D1 m2693;F;V;7080.0;1.0;1.0;False;Nei;K;MED;2692.694;578487.0;0.31392537;0.31392537@578487;POINT Z (322905.778 7173048.376 20.102);5973.0;5007.0;1.179;1024046666.0;280.0;727589330.0;80.0;4362.852;;;;13.0;;;;;;SN75190;5;0.0;9.65;
2025-05-28;2025;5037 Levanger;Hammer;Rødrev;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1316579;305176,9616;7061238,079;PV96507 S1D1 m49;P;V;96507.0;1.0;1.0;False;Nei;K;MED;49.424;4022854.0;0.84911158;0.84911158@4022854;POINT Z (305181.77 7061243.661 34.744);5973.0;5037.0;7.367;;;87548924.0;50.0;;0.0;18.5 degC;7.9 degC;12.8;5.6 mm;8.3 m/s;3.0;12.9 m/s;;SN69100;5;0.0;8.833333333333334;4.5
2025-05-25;2025;5059 Orkland;E39. Ellingsgården. Orkdal;Elg;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315630;219131,8462;7023509,892;EV39 S6D1 m7771;E;V;39.0;6.0;1.0;False;Nei;K;MED;7770.704;72244.0;0.59199662;0.59199662@72244;POINT Z (219131.761 7023512 336.766);5973.0;5059.0;2.109;1022805706.0;2450.0;85311557.0;80.0;21968.428;;;;;;;;;;;5;;7.279999999999999;2.02
2025-05-25;2025;5037 Levanger;Holmen;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315637;308140,6143;7078234,154;FV6890 S1D1 m5193;F;V;6890.0;1.0;1.0;False;Nei;K;MED;5192.945;578333.0;0.53794115;0.53794115@578333;POINT Z (308140.446 7078234.382 20.247);5973.0;5037.0;0.284;1024045820.0;550.0;86975337.0;80.0;7275.17;;;;;;;;;;;5;0.0;8.833333333333334;4.5
2025-05-25;2025;5059 Orkland;Skjøtskift, Meldal.;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1316136;233918,0388;7013188,539;FV700 S1D1 m3347;F;V;700.0;1.0;1.0;False;Nei;K;MED;3347.327;72292.0;0.33894703;0.33894703@72292;POINT Z (233917.742 7013188.624 141.789);5973.0;5059.0;0.309;1024046734.0;2000.0;85311218.0;80.0;4456.695;;;;;;;;;;;5;;7.279999999999999;2.02
2025-05-26;2025;5035 Stjørdal;kutrøhaugen;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;100000428739.0;1315802;297249,1242;7037626,025;FV705 S1D1 m4884;F;V;705.0;1.0;1.0;False;Nei;K;MED;4883.691;578644.0;0.55164038;0.55164038@578644;POINT Z (297247.604 7037625.46 139.973);5973.0;5035.0;1.622;1024045832.0;4190.0;86973699.0;70.0;6386.881;;14.2 degC;8.5 degC;12.3;1.8 mm;5.9 m/s;1.9;;;SN69655;5;;8.66;3.1399999999999997
2025-05-25;2025;5060 Nærøysund;Hestvika;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1315674;327274,7946;7201363,408;FV7126 S1D1 m7430;F;V;7126.0;1.0;1.0;False;Nei;K;MED;7429.545;578525.0;0.95547616;0.95547616@578525;POINT Z (327276.183 7201354.281 19.832);5973.0;5060.0;9.232;1024045621.0;400.0;86974210.0;80.0;9670.656;;;;;;;;;;;5;;8.981818181818182;3.0250000000000004
2025-05-26;2025;5054 Indre Fosen;Finnlibakken;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1315687;271036,0531;7074791,389;FV720 S5D1 m3005;F;V;720.0;5.0;1.0;False;Nei;K;MED;3005.309;72388.0;0.05878968;0.05878968@72388;POINT Z (271038.954 7074789.327 116.627);5973.0;5054.0;3.559;1024046622.0;937.0;85312179.0;80.0;10573.151;;;;7.7;;;;;;SN71385;5;0.0;8.13125;2.971428571428571
2025-05-27;2025;5044 Namsskogan;storholmen e6;Elg;Hann;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1315774;414045,8968;7203814,375;EV6 S105D1 m1909;E;V;6.0;105.0;1.0;False;Nei;K;MED;1909.357;578616.0;0.91893422;0.91893422@578616;POINT Z (414047.542 7203813.991 215.604);5973.0;5044.0;1.689;1022805506.0;2200.0;86975731.0;80.0;18573.433;;;;10.4;;;;;;SN74670;5;;8.4;
2025-05-27;2025;5060 Nærøysund;Horvereid;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1315956;334882,2043;7196639,572;FV7112 S1D1 m300;F;V;7112.0;1.0;1.0;False;Nei;K;MED;299.703;578518.0;0.26594172;0.26594172@578518;POINT Z (334882.548 7196639.609 13.671);5973.0;5060.0;0.345;1024046821.0;300.0;171847539.0;80.0;1119.514;;17.9 degC;6.7 degC;8.9;;6 m/s;2.7;11 m/s;;SN72580;5;;8.981818181818182;3.0250000000000004
2025-05-24;2025;5060 Nærøysund;Ottersøykorsen;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1315673;324867,7496;7196454,975;FV770 S6D1 m8344;F;V;770.0;6.0;1.0;False;Nei;K;MED;8343.807;578682.0;0.96945998;0.96945998@578682;POINT Z (324867.73 7196454.419 19.331);5973.0;5060.0;0.556;1024046122.0;3800.0;1015470503.0;80.0;3178.327;;;;;;;;;;;5;;8.981818181818182;3.0250000000000004
2025-05-26;2025;5001 Trondheim;Okstadbakken- sørgående løp;Rødrev;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1316095;268909,1074;7036321,772;EV6 S75D1 m1558 KD1 m606;E;V;6.0;75.0;1.0;False;Nei;K;MED;1558.273;72197.0;0.9487793;0.9487793@72197;POINT Z (268907.585 7036321.793 82.495);5973.0;5001.0;1.523;1022805531.0;616.0;85310811.0;80.0;534.718;;;;9.9;;;;;;SN67153;5;;8.533333333333333;
2025-05-24;2025;5045 Grong;E6 Fossmarka;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315688;383638;7166228;EV6 S100D1 m4609;E;V;6.0;100.0;1.0;False;Nei;K;MED;4609.427;578612.0;0.18896681;0.18896681@578612;POINT Z (383635.551 7166231.061 141.811);5973.0;5045.0;3.92;1022805870.0;2500.0;1026250923.0;80.0;7382.255;;;;8.4;;;;;;SN75080;5;0.0;7.0;
2025-05-25;2025;5056 Hitra;Ved innløpet til Frøytunellen, Dolmøya;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1316028;194421,7342;7073280,496;FV714 S11D1 m2780;F;V;714.0;11.0;1.0;False;Nei;K;MED;2780.02;72353.0;0.09579205;0.09579205@72353;POINT Z (194415.757 7073278.312 4.98);5973.0;5056.0;6.364;1024046451.0;2180.0;1018198273.0;80.0;6234.441;;21.1 degC;4.9 degC;7.5;1.8 mm;6.4 m/s;2.8;13.6 m/s;;SN65451;5;0.0;7.564285714285715;3.9071428571428575
2025-05-24;2025;5049 Flatanger;Fløaskogen;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315822;303000,7127;7157896,92;FV766 S4D1 m8851;F;V;766.0;4.0;1.0;False;Nei;K;MED;8851.257;578671.0;0.20201846;0.20201846@578671;POINT Z (302997.055 7157895.511 27.316);5973.0;5049.0;3.919;1024045683.0;435.0;1018282266.0;80.0;9477.941;;8.9 degC;5.7 degC;8.1;;13 m/s;9.6;16.2 m/s;;SN71990;5;;6.94;7.82
2025-05-25;2025;5058 Åfjord;mørreaunet;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet på stedet;;1315617;268074,0582;7096440,303;FV6330 S1D1 m1739;F;V;6330.0;1.0;1.0;False;Nei;K;MED;1739.499;72422.0;0.17801354;0.17801354@72422;POINT Z (268074.39 7096439.524 146.508);5973.0;5058.0;0.847;1024045911.0;260.0;177609846.0;80.0;59862.737;;;;10.2;;;;;;SN71385;5;0.0;7.085714285714286;7.15
2025-05-26;2025;5020 Osen;dettfossen;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1315694;295826,4469;7130160,3;FV715 S20D1 m5753;F;V;715.0;20.0;1.0;False;Nei;K;MED;5752.931;72368.0;0.54007596;0.54007596@72368;POINT Z (295810.078 7130155.496 165.34);5973.0;5020.0;17.059;1024046293.0;478.0;85312208.0;80.0;42706.208;;14.4 degC;8.6 degC;12.4;;13.5 m/s;5.5;18.4 m/s;;SN71990;5;;12.4;5.5
2025-05-26;2025;5021 Oppdal;Nestavoll;Rådyr;Hunn;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1315719;222945,1148;6928948,384;EV6 S59D1 m6737;E;V;6.0;59.0;1.0;False;Nei;K;MED;6736.961;72145.0;0.8047377;0.8047377@72145;POINT Z (222948.753 6928946.728 721.779);5973.0;5021.0;3.997;1022805917.0;2130.0;85311145.0;80.0;32999.319;;10.4 degC;4.8 degC;7.8;0.2 mm;5.4 m/s;2.1;19.7 m/s;;SN63820;5;;5.638461538461538;3.2
2025-05-24;2025;5029 Skaun;Blekkan;Rødrev;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Avlivet på stedet;;1315894;252694,5936;7030483,41;FV709 S1D1 m658;F;V;709.0;1.0;1.0;False;Nei;K;MED;657.637;72322.0;0.06605989;0.06605989@72322;POINT Z (252687.293 7030484.056 22.952);5973.0;5029.0;7.329;1024047105.0;2080.0;85310073.0;60.0;4778.226;;10.2 degC;5.3 degC;8.2;11.2 mm;5.8 m/s;2.8;;;SN71320;5;;8.6;1.94
2025-05-24;2025;5028 Melhus;Ved horg kirke;Oter;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1315588;261216,0848;7010193,18;EV6 S70D130 m1148;E;V;6.0;70.0;130.0;False;Nei;G;MED;1147.554;1692842.0;0.37741135;0.37741135@1692842;POINT Z (261217.99 7010191.692 36.787);5973.0;5028.0;2.418;;;;;;0.0;;;;30.5 mm;;;;;SN68270;5;0.0;11.300000000000002;
2025-05-24;2025;5060 Nærøysund;Skaftnes;Elg;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1315562;358040,0239;7206724,136;FV770 S1D1 m9590;F;V;770.0;1.0;1.0;False;Nei;K;MED;9589.613;578679.0;0.96493372;0.96493372@578679;POINT Z (358044.724 7206718.537 61.648);5973.0;5060.0;7.31;1024045639.0;770.0;86975610.0;80.0;24848.722;;;;8.4;;;;;;SN75080;5;;8.981818181818182;3.0250000000000004
2025-05-24;2025;5022 Rennebu;innset;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315622;245090,0638;6964988,782;RV3 S29D1 m2369;R;V;3.0;29.0;1.0;False;Nei;K;MED;2368.661;72270.0;0.06417751;0.06417751@72270;POINT Z (245074.888 6964977.979 475.153);5973.0;5022.0;18.628;1022805867.0;2630.0;85312411.0;80.0;4569.067;;;;1.5;;;;;;SN66760;5;;3.2;
2025-05-23;2025;5001 Trondheim;Okstadbakken nordgående;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1315639;269071,9503;7035551,861;EV6 S75D1 m229 KD2 m457;E;V;6.0;75.0;1.0;False;Nei;K;MED;228.965;72196.0;0.79422994;0.79422994@72196;POINT Z (269062.984 7035549.857 124.398);5973.0;5001.0;9.188;1022805583.0;8600.0;85310812.0;80.0;575.53;;;;7.3;;;;;;SN67153;5;;8.533333333333333;
2025-05-22;2025;5022 Rennebu;trollvang;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315482;235266,1627;6985974,336;FV700 S5D1 m8235;F;V;700.0;5.0;1.0;False;Nei;K;MED;8234.527;72294.0;0.84101446;0.84101446@72294;POINT Z (235266.836 6985979.418 233.619);5973.0;5022.0;5.126;1024046144.0;700.0;85312329.0;80.0;3478.0;;;;;;;;;;;5;;3.2;
2025-05-23;2025;5058 Åfjord;Bjønnåsmyra;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1315548;258226,1618;7107916,974;FV723 S3D1 m711;F;V;723.0;3.0;1.0;False;Nei;K;MED;711.232;72394.0;0.20853934;0.20853934@72394;POINT Z (258230.088 7107907.073 35.584);5973.0;5058.0;10.651;1024046203.0;729.0;85312169.0;80.0;5411.621;0.0;10.9 degC;3.5 degC;7.5;0 mm;9.7 m/s;6.4;13.4 m/s;;SN71550;5;0.0;7.085714285714286;7.15
2025-05-23;2025;5059 Orkland;FV 710. Råbygda. Orkdal;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1315576;240156,7617;7031154,803;FV710 S1D1 m499;F;V;710.0;1.0;1.0;False;Nei;K;MED;498.905;72837.0;0.30714626;0.30714626@72837;POINT Z (240158.171 7031154.737 7.854);5973.0;5059.0;1.411;1024045759.0;2680.0;806901562.0;60.0;657.248;;11 degC;2.5 degC;7.5;0 mm;3.9 m/s;2.0;;;SN71320;5;;7.279999999999999;2.02
2025-05-23;2025;5021 Oppdal;krokan;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1315708;235055,205;6956615,148;EV6 S63D1 m7447;E;V;6.0;63.0;1.0;False;Nei;K;MED;7446.524;72148.0;0.50636657;0.50636657@72148;POINT Z (235060.573 6956568.252 544.399);5973.0;5021.0;47.202;1022805754.0;4400.0;85311134.0;80.0;13248.23;;;;1.1;;;;;;SN66760;5;;5.638461538461538;3.2
2025-05-22;2025;5056 Hitra;Mastadkrysset Fjellværøy;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315511;206226,7894;7072135,293;FV714 S9D30 m10403;F;V;714.0;9.0;30.0;True;Nei;K;MED;10403.459;72355.0;0.87319279;0.87319279@72355;POINT Z (206230.435 7072122.367 14.62);5973.0;5056.0;13.431;1024045860.0;400.0;85311827.0;80.0;10604.262;;10.9 degC;4.6 degC;6.7;3 mm;8.8 m/s;6.1;13.3 m/s;;SN65451;5;0.0;7.564285714285715;3.9071428571428575
2025-05-22;2025;5058 Åfjord;mørre;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1315714;266165,5658;7096292,696;FV715 S11D1 m3964;F;V;715.0;11.0;1.0;False;Nei;K;MED;3963.944;72362.0;0.92762663;0.92762663@72362;POINT Z (266172.019 7096288.93 18.104);5973.0;5058.0;7.471;1024046370.0;1430.0;824147855.0;80.0;2522.47;;;;5.7;;;;;;SN71385;5;0.0;7.085714285714286;7.15
2025-05-21;2025;5060 Nærøysund;Varøya;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1315459;328047,347;7192179,292;FV769 S9D1 m4738;F;V;769.0;9.0;1.0;False;Nei;K;MED;4737.634;578204.0;0.37729346;0.37729346@578204;POINT Z (328046.522 7192173.793 17.181);5973.0;5060.0;5.561;1024046721.0;700.0;264308785.0;80.0;4821.912;;;;6.6;;;;;;SN75190;5;;8.981818181818182;3.0250000000000004
2025-05-22;2025;5037 Levanger;Mossingan, åsen;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1316432;307280,9054;7059001,955;FV6852 S1D1 m3364;F;V;6852.0;1.0;1.0;False;Nei;K;MED;3364.431;578302.0;0.31279605;0.31279605@578302;POINT Z (307280.308 7059003.072 126.096);5973.0;5037.0;1.267;1024045625.0;1000.0;86975351.0;80.0;3847.998;0.0;11.7 degC;2.5 degC;5.3;3.3 mm;5.7 m/s;3.0;10.4 m/s;;SN69100;5;0.0;8.833333333333334;4.5
2025-05-22;2025;5060 Nærøysund;Kvalfjord korsen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ukjent utfall;;1315528;312527,6024;7205332,73;FV770 S11D1 m2274;F;V;770.0;11.0;1.0;False;Nei;K;MED;2273.928;578684.0;0.90168209;0.90168209@578684;POINT Z (312530.643 7205330.242 7.111);5973.0;5060.0;3.929;1024046378.0;479.0;171847301.0;80.0;7560.084;;;;7.7;;;;;;SN75190;5;;8.981818181818182;3.0250000000000004
2025-05-22;2025;5007 Namsos;fjær;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1324485;323299,2405;7142683,257;FV17 S6D1 m9449;F;V;17.0;6.0;1.0;False;Nei;K;MED;9449.366;578628.0;0.98770182;0.98770182@578628;POINT Z (323299.343 7142687.001 23.416);5973.0;5007.0;3.746;1024045641.0;2260.0;86973752.0;80.0;16254.967;0.0;;;;0.6 mm;;;;;SN75020;5;0.0;9.65;
2025-05-22;2025;5056 Hitra;Eid;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1315512;199462,9692;7068764,96;FV714 S9D30 m1816;F;V;714.0;9.0;30.0;True;Nei;K;MED;1815.761;72851.0;0.20276056;0.20276056@72851;POINT Z (199459.82 7068762.547 41.927);5973.0;5056.0;3.968;1024045860.0;400.0;85311846.0;80.0;10604.262;;10.9 degC;4.6 degC;6.7;3 mm;8.8 m/s;6.1;13.3 m/s;;SN65451;5;0.0;7.564285714285715;3.9071428571428575
2025-05-22;2025;5006 Steinkjer;sneve;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1331008;328900,9464;7107190,706;EV6 S90D1 m5590;E;V;6.0;90.0;1.0;False;Nei;K;MED;5589.849;578603.0;0.2733749;0.2733749@578603;POINT Z (328901.408 7107190.551 88.149);5973.0;5006.0;0.487;1022805640.0;7200.0;171851447.0;80.0;3258.275;0.0;;;;2.9 mm;;;;;SN70820;5;0.0;9.533333333333333;
2025-05-19;2025;5047 Overhalla;Skagemyra;Rådyr;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet på stedet;;1315316;343332,9081;7153508,4;FV17 S10D1 m10151;F;V;17.0;10.0;1.0;False;Nei;K;MED;10151.497;578101.0;0.42371232;0.42371232@578101;POINT Z (343331.71 7153505.715 28.484);5973.0;5047.0;2.94;1024046449.0;3530.0;86974813.0;80.0;5706.775;;;;;;;;;;;5;;;
