Uri;FallviltId;Kjonn;HendelsesDatoTid;UkjentTidspunkt;Latitude;Longitude;KommuneNummer;KommuneNavn;VillreinområdeNummer;VillreinområdeNavn;Arsak;TypeMotorkjøretøy;RegistrertDatoTid;EndretDatoTid;Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;OppdatertDatoTid
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312014;1312014;Hunn;2025-03-28T20:53:00;False;63.751300081623306;9.727967219001602;5057;Ørland;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-28T21:14:02.1199831;2025-03-28T21:14:02.1249751;2025-03-28;2025;5057 Ørland;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312014;240067.68027737198;7080037.472864144;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312029;1312029;Ukjent;2025-03-28T23:35:00;False;64.01253;10.063922;5058;Åfjord;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-03-29T07:06:23.2691131;2025-03-29T07:06:23.2820579;2025-03-28;2025;5058 Åfjord;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312029;258857.87144156193;7107755.460030557;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312046;1312046;Ukjent;2025-03-29T14:33:00;False;63.334858;10.796491;5031;Malvik;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-29T17:48:40.3870112;2025-03-29T17:48:40.391959;2025-03-29;2025;5031 Malvik;;Elg;Ukjent;Ungdyr;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1312046;289636.85378427274;7029799.295329058;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312047;1312047;Hunn;2025-03-22T22:00:00;False;63.422226;10.810901;5031;Malvik;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-29T17:56:30.4942516;2025-03-29T17:56:30.5002063;2025-03-22;2025;5031 Malvik;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312047;290993.635378708;7039471.28477272;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312048;1312048;Ukjent;2025-03-28T03:30:00;False;63.419895;10.631733;5031;Malvik;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-29T18:03:56.1619183;2025-03-29T18:03:56.1684073;2025-03-28;2025;5031 Malvik;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1312048;282046.9019775685;7039809.453267553;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312059;1312059;Ukjent;2025-03-29T21:45:00;False;63.80690737194564;10.123041883022355;5057;Ørland;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-30T00:10:27.0867596;2025-03-30T00:10:27.0922178;2025-03-29;2025;5057 Ørland;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1312059;259989.79901653997;7084671.093919206;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312061;1312061;Hann;2025-03-29T23:50:00;False;63.49626337699061;10.880872354020953;5035;Stjørdal;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-30T01:19:35.5880363;2025-03-30T01:19:35.5949398;2025-03-29;2025;5035 Stjørdal;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1312061;295011.7367560521;7047481.503288837;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312064;1312064;Ukjent;2025-03-29T18:15:00;False;63.515404;9.927923;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-30T06:24:30.5451675;2025-03-30T06:24:30.5503568;2025-03-29;2025;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312064;247824.94732530823;7053015.702354893;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312068;1312068;Hann;2025-03-30T05:50:00;False;63.49939634151413;10.821142358160904;5035;Stjørdal;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-30T07:55:06.8269324;2025-03-30T07:55:06.8723026;2025-03-30;2025;5035 Stjørdal;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312068;292065.2192036882;7048022.792516373;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312070;1312070;Ukjent;2025-03-30T05:33:00;False;63.435863;9.919227;5059;Orkland;;;PåkjørtAvMotorkjøretøy;;2025-03-30T09:03:00.6443595;2025-03-30T09:03:00.6488894;2025-03-30;2025;5059 Orkland;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312070;246689.9008161597;7044208.186293875;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312095;1312095;Ukjent;2025-03-30T04:05:00;False;64.85033;11.30068;5060;Nærøysund;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-30T14:08:13.3560589;2025-03-30T14:08:13.3615685;2025-03-30;2025;5060 Nærøysund;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312095;324654.8286614599;7196900.740253478;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312108;1312108;Hunn;2025-03-21T11:20:00;False;63.085022;8.394498;5055;Heim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-31T04:08:40.160177;2025-03-31T04:09:32.8660117;2025-03-21;2025;5055 Heim;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312108;166824.87953022617;7012214.140797794;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312109;1312109;Hunn;2025-03-21T20:39:00;False;63.237457;9.035761;5055;Heim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-31T04:11:18.979937;2025-03-31T04:11:18.9887907;2025-03-21;2025;5055 Heim;;Hjort;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312109;200674.7061315014;7025974.508650041;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312112;1312112;Ukjent;2025-03-28T20:13:00;False;63.21038;9.033563;5055;Heim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-31T04:16:56.1262194;2025-03-31T04:16:56.1316449;2025-03-28;2025;5055 Heim;;Hjort;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312112;200284.04514974117;7022977.586360385;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312113;1312113;Hunn;2025-03-28T20:17:00;False;63.210373;9.033626;5055;Heim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-31T04:18:35.8709486;2025-03-31T04:18:35.8767479;2025-03-28;2025;5055 Heim;;Hjort;Hunn;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1312113;200287.13051971747;7022976.514321091;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312139;1312139;Hunn;2025-03-28T21:45:00;False;63.629337;8.736173;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-31T10:40:52.6077234;2025-03-31T10:40:52.6128296;2025-03-28;2025;5056 Hitra;;Hjort;Hunn;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312139;189945.58744786266;7070916.984742856;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312174;1312174;Hunn;2025-04-01T06:00:00;False;62.913406;11.179874;5026;Holtålen;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-01T04:46:25.6375661;2025-04-01T04:46:25.6745707;2025-04-01;2025;5026 Holtålen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312174;306012.1137196559;6981701.901486205;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312179;1312179;Hunn;2025-04-01T06:00:00;False;63.996742;10.217809;5058;Åfjord;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-04-01T06:24:26.1257847;2025-04-01T06:24:26.132673;2025-04-01;2025;5058 Åfjord;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1312179;266232.7467183517;7105426.288595257;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312184;1312184;Hann;2025-03-31T23:00:00;False;63.461536;8.328081;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-04-01T06:54:28.9084987;2025-04-01T06:54:28.9142991;2025-03-31;2025;5056 Hitra;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312184;167849.12179886474;7054342.640693336;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312210;1312210;Hann;2025-04-01T09:58:00;False;63.32203;10.067015;5029;Skaun;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-01T19:21:59.1017891;2025-04-01T19:21:59.1078826;2025-04-01;2025;5029 Skaun;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312210;253070.4874054858;7030976.233355839;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312213;1312213;Hann;2025-04-01T21:39:00;False;63.41052;9.520158;5059;Orkland;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-01T21:47:13.6071016;2025-04-01T21:47:13.6136542;2025-04-01;2025;5059 Orkland;;Hjort;Hann;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312213;226587.2542918828;7043033.936881164;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312228;1312228;Hunn;2025-04-01T22:00:00;False;63.49603;8.356814;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-02T06:47:09.3614498;2025-04-02T06:47:09.365536;2025-04-01;2025;5056 Hitra;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312228;169674.5816971967;7058021.571818941;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312246;1312246;Hunn;2025-04-02T18:50:00;False;62.91876;9.762494;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-02T17:39:37.5615154;2025-04-02T17:39:37.5653362;2025-04-02;2025;5022 Rennebu;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312246;234187.12122997362;6987365.6151224375;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312255;1312255;Hann;2025-04-02T21:30:00;False;63.849354;11.097967;5053;Inderøy;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-02T20:49:07.5635922;2025-04-02T20:49:07.5673812;2025-04-02;2025;5053 Inderøy;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312255;308206.9670188172;7086092.9529627245;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312256;1312256;Hunn;2025-04-02T21:12:00;False;63.50046;9.964747;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-02T21:25:51.8888003;2025-04-02T21:25:51.8926763;2025-04-02;2025;5054 Indre Fosen;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312256;249521.9145973247;7051209.756102986;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312260;1312260;Ukjent;2025-04-03T06:40:00;False;63.757404;9.970721;5057;Ørland;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-03T05:21:56.8331343;2025-04-03T05:21:56.9741397;2025-04-03;2025;5057 Ørland;;Rådyr;Ukjent;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312260;252070.74747282037;7079749.979525934;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312262;1312262;Hunn;2025-04-03T07:00:00;False;64.48253;11.658992;5047;Overhalla;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-03T06:07:03.655653;2025-04-03T06:07:03.664601;2025-04-03;2025;5047 Overhalla;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312262;339465.2119644904;7155011.200143827;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312294;1312294;Ukjent;2025-03-28T19:31:00;False;63.696613;11.175694;5037;Levanger;;;PåkjørtAvMotorkjøretøy;;2025-04-03T17:32:11.9346927;2025-04-03T17:32:11.9386234;2025-03-28;2025;5037 Levanger;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312294;311004.7061903104;7068864.898994538;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312295;1312295;Hann;2025-04-02T18:30:00;False;63.696976;11.174828;5037;Levanger;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-03T17:34:15.6463919;2025-04-03T17:34:15.6500474;2025-04-02;2025;5037 Levanger;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312295;310964.3687045455;7068907.855183897;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312296;1312296;Ukjent;2025-04-03T10:40:00;False;63.675243;11.10851;5037;Levanger;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-03T17:35:40.9928276;2025-04-03T17:35:40.9964382;2025-04-03;2025;5037 Levanger;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312296;307542.5932293341;7066687.551328444;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312310;1312310;Ukjent;2025-04-03T23:05:00;False;63.242065;9.63359;5059;Orkland;;;PåkjørtAvMotorkjøretøy;;2025-04-03T21:55:40.9850115;2025-06-03T08:27:55.1522672;2025-04-03;2025;5059 Orkland;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1312310;230665.42149602552;7023833.936528366;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312311;1312311;Ukjent;2025-04-03T22:02:00;False;63.59403;10.210386;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-03T22:20:43.7746153;2025-04-03T22:21:54.4121018;2025-04-03;2025;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312311;262504.06723481504;7060675.31344849;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312312;1312312;Hunn;2025-04-03T01:30:00;False;63.58598;11.013472;5037;Levanger;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-04T00:36:09.2269267;2025-04-04T00:36:09.2322104;2025-04-03;2025;5037 Levanger;;Elg;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1312312;302226.82180793677;7057045.630378855;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312314;1312314;Hunn;2025-04-01T08:09:00;False;63.38627;8.897102;5055;Heim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-04T04:08:36.2896642;2025-04-04T04:08:36.4244191;2025-04-01;2025;5055 Heim;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312314;195310.01721929555;7043154.553074997;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312315;1312315;Hunn;2025-04-01T21:00:00;False;63.313744;9.14565;5055;Heim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-04T04:10:40.9285971;2025-04-04T04:10:40.9342835;2025-04-01;2025;5055 Heim;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1312315;206954.12617757986;7033939.416278516;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312317;1312317;Hann;2025-04-02T07:48:00;False;63.195427;8.88861;5055;Heim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-04T04:13:43.2299104;2025-04-04T04:13:43.2836993;2025-04-02;2025;5055 Heim;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312317;192860.10886665632;7022003.263913737;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312334;1312334;Hunn;2025-04-04T05:30:00;False;63.53257;9.128952;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-04T07:10:04.0408411;2025-04-04T07:10:04.0481425;2025-04-04;2025;5056 Hitra;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312334;208355.2677693455;7058321.397499611;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312346;1312346;Hunn;2025-04-04T07:30:00;False;64.93041;11.448554;5060;Nærøysund;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-04T08:22:16.7054308;2025-04-04T08:22:16.7102306;2025-04-04;2025;5060 Nærøysund;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312346;332159.0278964431;7205412.729928624;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312366;1312366;Hann;2025-04-04T18:00:00;False;63.41815;10.764064;5031;Malvik;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-04T20:55:52.5341399;2025-04-04T20:55:52.5406626;2025-04-04;2025;5031 Malvik;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1312366;288629.31108666374;7039171.6308447365;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312395;1312395;Ukjent;2025-04-05T20:31:00;False;62.579697;9.377632;5021;Oppdal;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-05T20:39:00.7376135;2025-04-05T20:39:00.7454164;2025-04-05;2025;5021 Oppdal;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312395;211393.40826312697;6951345.527381647;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312406;1312406;Hunn;2025-03-04T19:00:00;False;64.21113;12.297079;5041;Snåsa;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T07:49:07.2048279;2025-04-06T07:49:07.2135766;2025-03-04;2025;5041 Snåsa;;Elg;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312406;368822.96999048215;7123327.982719736;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312409;1312409;Hunn;2025-04-05T12:30:00;False;64.222244;12.053732;5041;Snåsa;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T08:32:51.322237;2025-04-06T08:32:51.326918;2025-04-05;2025;5041 Snåsa;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312409;357076.51033332467;7125089.844314848;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312410;1312410;Hann;2025-04-06T07:00:00;False;64.26474;12.288061;5041;Snåsa;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T08:36:18.1905479;2025-04-06T08:36:18.1953639;2025-04-06;2025;5041 Snåsa;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312410;368640.1906571782;7129316.55124811;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312417;1312417;Ukjent;2025-04-03T00:02:00;False;63.423653;10.471393;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-04-06T11:05:07.9109153;2025-04-06T11:05:07.9178916;2025-04-03;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312417;274086.2340036509;7040783.314156298;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312420;1312420;Ukjent;2025-04-06T14:10:00;False;63.378704;10.374944;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T12:44:35.0998497;2025-04-06T12:44:35.1059647;2025-04-06;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1312420;268919.4231226657;7036128.752883136;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312421;1312421;Hunn;2025-03-19T07:34:00;False;64.48011;11.633774;5007;Namsos;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T12:56:20.7286213;2025-04-06T12:56:20.7332672;2025-03-19;2025;5007 Namsos;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312421;338240.06657949346;7154805.840438069;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312422;1312422;Hunn;2025-03-06T18:10:00;False;64.50516;11.480996;5007;Namsos;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T12:59:00.2197193;2025-04-06T12:59:00.2240069;2025-03-06;2025;5007 Namsos;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312422;331058.9417832227;7157992.3580298;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312423;1312423;Hunn;2025-03-12T04:03:00;False;64.414375;11.48646;5007;Namsos;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T13:01:33.823665;2025-04-06T13:01:33.8280146;2025-03-12;2025;5007 Namsos;;Elg;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312423;330761.2278355382;7147872.713450479;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312425;1312425;Hunn;2025-03-30T20:25:00;False;64.54801;11.53597;5007;Namsos;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T13:05:31.7648153;2025-04-06T13:05:31.7694398;2025-03-30;2025;5007 Namsos;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312425;333956.7582803988;7162616.860811694;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312438;1312438;Hann;2025-04-03T19:00:00;False;64.45942;10.790589;5049;Flatanger;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T21:05:29.6071057;2025-04-06T21:05:29.6143802;2025-04-03;2025;5049 Flatanger;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312438;297610.258884361;7154922.456772177;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312439;1312439;Ukjent;2025-04-06T20:43:00;False;63.653416;10.254782;5054;Indre Fosen;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T21:13:19.4273616;2025-04-06T21:13:19.4326223;2025-04-06;2025;5054 Indre Fosen;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312439;265193.49062586145;7067114.543185011;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312443;1312443;Hann;2025-04-06T10:45:00;False;63.280807;9.611264;5059;Orkland;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-06T22:09:30.6842834;2025-06-03T08:26:50.4218433;2025-04-06;2025;5059 Orkland;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1312443;229909.5604318367;7028233.248484897;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312453;1312453;Ukjent;2025-04-05T21:30:00;False;63.494198;9.267216;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-07T06:22:29.3705061;2025-04-07T06:22:29.3846185;2025-04-05;2025;5056 Hitra;;Hjort;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312453;214826.48334145203;7053435.245481436;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312454;1312454;Hann;2025-04-06T05:00:00;False;63.49506;9.132077;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-07T06:26:55.7610862;2025-04-07T06:26:55.7668548;2025-04-06;2025;5056 Hitra;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1312454;208126.9242088112;7054140.816314703;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312457;1312457;Ukjent;2025-04-06T05:30:00;False;63.628662;8.851464;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-07T06:30:58.6068028;2025-04-07T06:30:58.6157973;2025-04-06;2025;5056 Hitra;;Rådyr;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1312457;195631.71585995052;7070287.339981147;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312459;1312459;Hann;2025-04-06T18:30:00;False;63.62602;8.718653;5056;Hitra;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-04-07T06:40:23.871685;2025-04-07T06:40:23.878961;2025-04-06;2025;5056 Hitra;;Hjort;Hann;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312459;189044.15611103055;7070633.9257576885;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312464;1312464;Ukjent;2025-04-07T07:00:00;False;62.65485;9.875589;5021;Oppdal;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-07T06:59:34.0055855;2025-04-07T06:59:34.0143179;2025-04-07;2025;5021 Oppdal;;Rådyr;Ukjent;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312464;237578.34227879497;6957568.3332980815;2026-02-23T08:34:12.814024
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312495;1312495;Hann;2025-04-07T21:00:00;False;64.48464;10.772158;5049;Flatanger;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-07T19:36:02.9661962;2025-04-07T19:36:02.9723415;2025-04-07;2025;5049 Flatanger;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1312495;296912.2616292753;7157787.070638613;2026-02-23T08:34:12.814024
